GEO_ID,NAME,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M
1500000US361031702014,"Block Group 4, Census Tract 1702.01, Suffolk County, New York",873,451,873,451,856,447,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031586052,"Block Group 2, Census Tract 1586.05, Suffolk County, New York",2366,349,2050,350,1574,311,64,84,0,12,220,159,0,12,0,12,192,267,0,12,192,267,316,177,251,181,0,12,0,12,0,12,0,12,60,87,5,12,5,12,0,12
1500000US361031594071,"Block Group 1, Census Tract 1594.07, Suffolk County, New York",2488,504,2343,474,1774,437,404,156,0,12,88,132,0,12,19,32,58,67,0,12,58,67,145,106,92,67,0,12,0,12,0,12,0,12,53,73,0,12,0,12,0,12
1500000US361031907063,"Block Group 3, Census Tract 1907.06, Suffolk County, New York",323,161,300,158,247,119,0,12,0,12,23,37,0,12,0,12,30,41,0,12,30,41,23,37,23,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031595053,"Block Group 3, Census Tract 1595.05, Suffolk County, New York",1371,567,1120,592,1039,573,81,142,0,12,0,12,0,12,0,12,0,12,0,12,0,12,251,292,251,292,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031583232,"Block Group 2, Census Tract 1583.23, Suffolk County, New York",1608,465,1557,459,1557,459,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,94,51,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031584091,"Block Group 1, Census Tract 1584.09, Suffolk County, New York",1500,297,1281,269,749,265,107,112,0,12,425,189,0,12,0,12,0,12,0,12,0,12,219,150,174,129,0,12,0,12,0,12,0,12,21,45,24,38,0,12,24,38
1500000US361031122144,"Block Group 4, Census Tract 1122.14, Suffolk County, New York",886,287,870,272,495,197,127,130,0,12,235,144,0,12,0,12,13,21,0,12,13,21,16,25,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031351012,"Block Group 2, Census Tract 1351.01, Suffolk County, New York",2678,332,2341,281,2086,302,95,146,0,12,141,80,0,12,0,12,19,31,0,12,19,31,337,272,337,272,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031697015,"Block Group 5, Census Tract 1697.01, Suffolk County, New York",1395,531,1382,531,1382,531,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,27,13,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031457013,"Block Group 3, Census Tract 1457.01, Suffolk County, New York",1713,436,1625,415,713,314,481,398,11,19,384,216,0,12,36,58,0,12,0,12,0,12,88,77,77,76,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12
1500000US361031594072,"Block Group 2, Census Tract 1594.07, Suffolk County, New York",1600,432,1261,337,1142,320,69,77,0,12,0,12,0,12,0,12,50,70,0,12,50,70,339,257,339,257,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031119004,"Block Group 4, Census Tract 1119, Suffolk County, New York",1510,284,1253,242,1211,256,0,12,0,12,28,42,0,12,0,12,14,24,0,12,14,24,257,171,257,171,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031462062,"Block Group 2, Census Tract 1462.06, Suffolk County, New York",1393,184,1255,171,1095,185,25,30,0,12,69,65,0,12,44,69,22,26,0,12,22,26,138,83,28,20,23,27,0,12,0,12,0,12,70,71,17,18,0,12,17,18
1500000US361031347032,"Block Group 2, Census Tract 1347.03, Suffolk County, New York",962,208,948,203,926,206,2,4,0,12,20,30,0,12,0,12,0,12,0,12,0,12,14,22,0,12,0,12,14,22,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031907074,"Block Group 4, Census Tract 1907.07, Suffolk County, New York",1018,369,907,377,674,251,193,307,0,12,34,50,0,12,0,12,6,10,0,12,6,10,111,131,111,131,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031584072,"Block Group 2, Census Tract 1584.07, Suffolk County, New York",1711,558,1610,524,1610,524,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,101,201,101,201,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031904015,"Block Group 5, Census Tract 1904.01, Suffolk County, New York",297,257,297,257,228,230,69,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031122113,"Block Group 3, Census Tract 1122.11, Suffolk County, New York",1156,306,1145,305,983,282,103,163,0,12,49,57,0,12,0,12,10,15,0,12,10,15,11,16,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031596011,"Block Group 1, Census Tract 1596.01, Suffolk County, New York",1640,434,1564,415,1564,415,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,76,92,60,69,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12
1500000US361031471001,"Block Group 1, Census Tract 1471, Suffolk County, New York",1108,127,1005,127,964,124,22,21,0,12,0,12,0,12,0,12,19,23,0,12,19,23,103,62,94,65,0,12,0,12,0,12,0,12,9,12,0,12,0,12,0,12
1500000US361031122131,"Block Group 1, Census Tract 1122.13, Suffolk County, New York",2517,304,2380,300,1458,263,167,50,0,12,655,218,66,106,28,47,6,11,6,11,0,12,137,91,121,97,2,4,0,12,0,12,0,12,12,18,2,4,2,4,0,12
1500000US361031464041,"Block Group 1, Census Tract 1464.04, Suffolk County, New York",1486,385,803,198,518,147,271,145,0,12,14,16,0,12,0,12,0,12,0,12,0,12,683,312,258,160,0,12,0,12,0,12,0,12,396,267,29,37,29,37,0,12
1500000US361031114011,"Block Group 1, Census Tract 1114.01, Suffolk County, New York",1306,125,1159,124,989,123,62,52,15,21,70,67,0,12,0,12,23,27,0,12,23,27,147,158,105,150,42,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031224063,"Block Group 3, Census Tract 1224.06, Suffolk County, New York",2365,563,1095,379,20,42,1037,374,0,12,0,12,0,12,0,12,38,46,31,45,7,10,1270,473,488,373,15,23,0,12,0,12,0,12,598,446,169,189,81,109,88,142
1500000US361031702013,"Block Group 3, Census Tract 1702.01, Suffolk County, New York",775,515,465,310,441,305,12,25,0,12,12,26,0,12,0,12,0,12,0,12,0,12,310,463,310,463,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031907071,"Block Group 1, Census Tract 1907.07, Suffolk County, New York",1582,364,1495,364,1376,345,0,12,0,12,106,109,0,12,0,12,13,21,0,12,13,21,87,91,87,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031122133,"Block Group 3, Census Tract 1122.13, Suffolk County, New York",1514,309,1442,323,925,244,76,101,0,12,398,263,0,12,9,19,34,42,0,12,34,42,72,100,72,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031246021,"Block Group 1, Census Tract 1246.02, Suffolk County, New York",619,178,531,146,531,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,88,111,84,109,0,12,0,12,0,12,0,12,4,17,0,12,0,12,0,12
1500000US361031110011,"Block Group 1, Census Tract 1110.01, Suffolk County, New York",1071,153,993,150,883,142,43,27,0,12,38,29,0,12,0,12,29,27,0,12,29,27,78,49,21,30,0,12,8,13,0,12,0,12,39,36,10,16,7,9,3,8
1500000US361031224042,"Block Group 2, Census Tract 1224.04, Suffolk County, New York",1256,237,968,203,935,200,27,39,0,12,6,9,0,12,0,12,0,12,0,12,0,12,288,168,116,122,66,94,0,12,10,18,0,12,68,93,28,47,0,12,28,47
1500000US361031101022,"Block Group 2, Census Tract 1101.02, Suffolk County, New York",1223,302,1155,298,950,245,0,12,0,12,167,156,0,12,0,12,38,37,0,12,38,37,68,41,46,38,0,12,0,12,0,12,0,12,22,32,0,12,0,12,0,12
1500000US361031465001,"Block Group 1, Census Tract 1465, Suffolk County, New York",1896,447,1491,337,1454,341,0,12,0,12,13,19,0,12,0,12,24,38,0,12,24,38,405,287,405,287,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031591025,"Block Group 5, Census Tract 1591.02, Suffolk County, New York",955,218,859,233,804,205,55,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,96,86,92,86,0,12,0,12,0,12,0,12,4,8,0,12,0,12,0,12
1500000US361031456021,"Block Group 1, Census Tract 1456.02, Suffolk County, New York",1535,430,421,216,245,140,160,198,0,12,0,12,0,12,8,11,8,12,8,12,0,12,1114,431,561,305,0,12,0,12,0,12,0,12,486,323,67,108,67,108,0,12
1500000US361031226031,"Block Group 1, Census Tract 1226.03, Suffolk County, New York",1396,446,1187,411,950,336,213,185,0,12,0,12,0,12,0,12,24,41,0,12,24,41,209,223,171,216,0,12,0,12,0,12,0,12,38,58,0,12,0,12,0,12
1500000US361031585071,"Block Group 1, Census Tract 1585.07, Suffolk County, New York",1567,402,1264,352,736,343,0,12,0,12,528,73,0,12,0,12,0,12,0,12,0,12,303,208,303,208,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031458054,"Block Group 4, Census Tract 1458.05, Suffolk County, New York",1610,510,1317,433,1169,426,73,97,0,12,75,92,0,12,0,12,0,12,0,12,0,12,293,194,189,128,38,54,0,12,0,12,0,12,66,107,0,12,0,12,0,12
1500000US361031586093,"Block Group 3, Census Tract 1586.09, Suffolk County, New York",1337,325,984,248,788,222,61,74,0,12,135,177,0,12,0,12,0,12,0,12,0,12,353,183,340,182,13,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031466132,"Block Group 2, Census Tract 1466.13, Suffolk County, New York",2308,299,2103,256,1975,261,57,66,0,12,54,62,0,12,0,12,17,17,0,12,17,17,205,185,205,185,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031108031,"Block Group 1, Census Tract 1108.03, Suffolk County, New York",1593,457,1367,371,1329,373,25,38,0,12,0,12,0,12,0,12,13,28,0,12,13,28,226,182,129,168,0,12,0,12,0,12,0,12,67,63,30,43,18,30,12,27
1500000US361031466121,"Block Group 1, Census Tract 1466.12, Suffolk County, New York",972,246,816,243,805,244,0,12,0,12,5,9,0,12,0,12,6,11,0,12,6,11,156,101,156,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031237012,"Block Group 2, Census Tract 1237.01, Suffolk County, New York",1628,638,326,220,297,216,0,12,0,12,29,46,0,12,0,12,0,12,0,12,0,12,1302,561,749,484,0,12,0,12,0,12,0,12,553,361,0,12,0,12,0,12
1500000US361031120011,"Block Group 1, Census Tract 1120.01, Suffolk County, New York",1894,306,1793,311,1533,247,61,63,0,12,199,123,0,12,0,12,0,12,0,12,0,12,101,78,42,63,9,20,0,12,0,12,0,12,20,26,30,46,0,12,30,46
1500000US361031583152,"Block Group 2, Census Tract 1583.15, Suffolk County, New York",1892,414,1446,321,1337,337,90,107,0,12,19,29,0,12,0,12,0,12,0,12,0,12,446,332,329,259,47,79,0,12,0,12,0,12,67,108,3,6,3,6,0,12
1500000US361031594044,"Block Group 4, Census Tract 1594.04, Suffolk County, New York",1335,452,877,428,831,431,23,51,0,12,23,61,0,12,0,12,0,12,0,12,0,12,458,296,393,261,43,77,0,12,7,19,0,12,15,28,0,12,0,12,0,12
1500000US361031583181,"Block Group 1, Census Tract 1583.18, Suffolk County, New York",1836,327,1722,311,1687,308,2,5,0,12,11,18,0,12,0,12,22,33,0,12,22,33,114,124,114,124,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031456041,"Block Group 1, Census Tract 1456.04, Suffolk County, New York",2735,643,1103,391,501,194,599,335,0,12,0,12,0,12,0,12,3,13,0,12,3,13,1632,571,1210,521,0,12,76,97,0,12,0,12,318,277,28,73,14,30,14,66
1500000US361031595062,"Block Group 2, Census Tract 1595.06, Suffolk County, New York",2751,1038,2277,926,1570,594,679,583,0,12,28,42,0,12,0,12,0,12,0,12,0,12,474,461,474,461,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031588046,"Block Group 6, Census Tract 1588.04, Suffolk County, New York",929,332,863,313,840,313,0,12,0,12,23,36,0,12,0,12,0,12,0,12,0,12,66,91,66,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031587081,"Block Group 1, Census Tract 1587.08, Suffolk County, New York",714,192,639,190,512,175,93,88,0,12,24,21,0,12,0,12,10,15,0,12,10,15,75,84,75,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031457032,"Block Group 2, Census Tract 1457.03, Suffolk County, New York",2380,627,1241,474,763,329,437,315,0,12,31,51,0,12,0,12,10,16,0,12,10,16,1139,444,773,378,0,12,0,12,0,12,0,12,317,326,49,66,49,66,0,12
1500000US361031588031,"Block Group 1, Census Tract 1588.03, Suffolk County, New York",1263,393,1079,302,992,272,87,136,0,12,0,12,0,12,0,12,0,12,0,12,0,12,184,196,168,201,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12
1500000US361031906011,"Block Group 1, Census Tract 1906.01, Suffolk County, New York",463,172,441,165,387,148,18,20,0,12,30,50,0,12,0,12,6,11,6,11,0,12,22,25,22,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031907053,"Block Group 3, Census Tract 1907.05, Suffolk County, New York",770,340,758,338,472,196,0,12,0,12,286,297,0,12,0,12,0,12,0,12,0,12,12,19,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031122063,"Block Group 3, Census Tract 1122.06, Suffolk County, New York",2095,541,2072,537,1842,386,0,12,0,12,230,363,0,12,0,12,0,12,0,12,0,12,23,35,23,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361032010013,"Block Group 3, Census Tract 2010.01, Suffolk County, New York",675,250,675,250,675,250,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031907042,"Block Group 2, Census Tract 1907.04, Suffolk County, New York",408,153,282,110,282,110,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,126,141,126,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031460023,"Block Group 3, Census Tract 1460.02, Suffolk County, New York",1891,445,398,228,149,116,130,152,0,12,119,103,0,12,0,12,0,12,0,12,0,12,1493,485,574,339,28,48,0,12,0,12,0,12,651,392,240,260,225,260,15,25
1500000US361031584023,"Block Group 3, Census Tract 1584.02, Suffolk County, New York",2114,315,1844,302,1754,295,43,37,0,12,0,12,0,12,0,12,47,56,0,12,47,56,270,214,270,214,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031353013,"Block Group 3, Census Tract 1353.01, Suffolk County, New York",513,218,493,218,379,153,19,31,0,12,95,124,0,12,0,12,0,12,0,12,0,12,20,31,20,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031461031,"Block Group 1, Census Tract 1461.03, Suffolk County, New York",1870,417,1372,287,1341,292,12,20,0,12,19,30,0,12,0,12,0,12,0,12,0,12,498,485,468,486,13,22,0,12,0,12,0,12,0,12,17,28,0,12,17,28
1500000US361031583044,"Block Group 4, Census Tract 1583.04, Suffolk County, New York",1402,288,1306,260,1306,260,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,96,151,96,151,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031594112,"Block Group 2, Census Tract 1594.11, Suffolk County, New York",1485,290,1184,226,1144,227,34,25,0,12,0,12,0,12,0,12,6,9,0,12,6,9,301,152,193,135,0,12,0,12,44,45,0,12,23,26,41,62,0,12,41,62
1500000US361031582073,"Block Group 3, Census Tract 1582.07, Suffolk County, New York",820,179,704,200,620,192,4,4,0,12,80,67,0,12,0,12,0,12,0,12,0,12,116,92,115,92,0,12,0,12,0,12,0,12,1,5,0,12,0,12,0,12
1500000US361031699025,"Block Group 5, Census Tract 1699.02, Suffolk County, New York",1245,385,1025,340,890,327,135,120,0,12,0,12,0,12,0,12,0,12,0,12,0,12,220,222,220,222,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031700013,"Block Group 3, Census Tract 1700.01, Suffolk County, New York",511,228,511,228,511,228,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031582072,"Block Group 2, Census Tract 1582.07, Suffolk County, New York",1647,234,1593,232,1361,227,0,12,0,12,172,84,0,12,0,12,60,59,0,12,60,59,54,55,54,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031702015,"Block Group 5, Census Tract 1702.01, Suffolk County, New York",334,207,334,207,315,205,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031349061,"Block Group 1, Census Tract 1349.06, Suffolk County, New York",1545,326,1454,319,1411,324,0,12,0,12,43,52,0,12,0,12,0,12,0,12,0,12,91,118,91,118,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031595091,"Block Group 1, Census Tract 1595.09, Suffolk County, New York",553,203,418,194,391,195,10,15,0,12,0,12,0,12,0,12,17,29,0,12,17,29,135,93,85,76,0,12,0,12,0,12,0,12,50,58,0,12,0,12,0,12
1500000US361031907062,"Block Group 2, Census Tract 1907.06, Suffolk County, New York",1050,225,1025,227,1014,226,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,36,0,12,0,12,0,12,0,12,0,12,25,36,0,12,0,12,0,12
1500000US361031235002,"Block Group 2, Census Tract 1235, Suffolk County, New York",1404,515,961,309,870,305,30,19,6,11,48,49,0,12,0,12,7,13,0,12,7,13,443,439,32,28,0,12,0,12,0,12,0,12,403,439,8,15,8,15,0,12
1500000US361031584053,"Block Group 3, Census Tract 1584.05, Suffolk County, New York",1249,236,1222,237,1027,220,30,24,0,12,120,148,0,12,0,12,45,67,0,12,45,67,27,37,27,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031584081,"Block Group 1, Census Tract 1584.08, Suffolk County, New York",2334,390,2249,377,2052,365,65,83,0,12,0,12,0,12,123,153,9,14,0,12,9,14,85,94,85,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031580014,"Block Group 4, Census Tract 1580.01, Suffolk County, New York",825,184,814,183,686,146,0,12,0,12,64,52,0,12,27,37,37,30,0,12,37,30,11,16,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031115032,"Block Group 2, Census Tract 1115.03, Suffolk County, New York",1927,485,1462,395,1183,368,263,114,0,12,0,12,0,12,0,12,16,20,0,12,16,20,465,233,397,257,0,12,0,12,0,12,0,12,53,99,15,27,15,27,0,12
1500000US361031103001,"Block Group 1, Census Tract 1103, Suffolk County, New York",589,122,580,121,552,122,0,12,7,12,15,19,0,12,6,9,0,12,0,12,0,12,9,12,3,5,0,12,0,12,0,12,0,12,0,12,6,11,6,11,0,12
1500000US361031466111,"Block Group 1, Census Tract 1466.11, Suffolk County, New York",1649,291,1558,291,1124,213,313,291,0,12,32,30,0,12,0,12,89,139,0,12,89,139,91,90,91,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031354022,"Block Group 2, Census Tract 1354.02, Suffolk County, New York",2022,567,1952,574,1932,581,20,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,119,70,119,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031478044,"Block Group 4, Census Tract 1478.04, Suffolk County, New York",906,176,838,176,830,177,7,7,0,12,0,12,0,12,0,12,1,4,0,12,1,4,68,65,66,65,0,12,0,12,0,12,0,12,0,12,2,4,2,4,0,12
1500000US361031104021,"Block Group 1, Census Tract 1104.02, Suffolk County, New York",1929,322,1902,332,1856,338,0,12,0,12,46,47,0,12,0,12,0,12,0,12,0,12,27,31,27,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031354033,"Block Group 3, Census Tract 1354.03, Suffolk County, New York",1286,445,870,311,842,307,1,4,0,12,18,29,0,12,0,12,9,15,9,15,0,12,416,387,95,101,0,12,0,12,0,12,0,12,321,380,0,12,0,12,0,12
1500000US361031594061,"Block Group 1, Census Tract 1594.06, Suffolk County, New York",1092,333,970,273,924,259,0,12,0,12,32,57,0,12,0,12,14,25,0,12,14,25,122,169,115,169,0,12,0,12,0,12,0,12,0,12,7,12,0,12,7,12
1500000US361031906032,"Block Group 2, Census Tract 1906.03, Suffolk County, New York",2147,484,1283,269,1154,220,93,131,0,12,0,12,0,12,0,12,36,45,0,12,36,45,864,408,744,368,0,12,0,12,0,12,0,12,86,132,34,53,34,53,0,12
1500000US361031120021,"Block Group 1, Census Tract 1120.02, Suffolk County, New York",1797,345,1533,228,1404,214,49,73,0,12,73,82,0,12,0,12,7,15,0,12,7,15,264,255,145,156,0,12,0,12,0,12,0,12,119,188,0,12,0,12,0,12
1500000US361031231011,"Block Group 1, Census Tract 1231.01, Suffolk County, New York",1026,213,924,192,906,189,18,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,102,90,65,46,0,12,0,12,0,12,0,12,37,50,0,12,0,12,0,12
1500000US361031233012,"Block Group 2, Census Tract 1233.01, Suffolk County, New York",1357,540,1169,509,119,78,1050,501,0,12,0,12,0,12,0,12,0,12,0,12,0,12,188,203,31,54,0,12,0,12,0,12,0,12,151,187,6,12,6,12,0,12
1500000US361031594103,"Block Group 3, Census Tract 1594.10, Suffolk County, New York",5249,686,4730,664,4472,671,70,72,0,17,113,121,0,17,48,75,27,40,3,6,24,39,519,272,519,272,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1500000US361031697031,"Block Group 1, Census Tract 1697.03, Suffolk County, New York",1654,211,1524,144,1460,146,19,19,0,12,6,9,0,12,0,12,39,50,0,12,39,50,130,158,122,157,0,12,0,12,0,12,0,12,8,11,0,12,0,12,0,12
1500000US361031241022,"Block Group 2, Census Tract 1241.02, Suffolk County, New York",1756,290,1562,288,1504,293,0,12,0,12,37,43,0,12,0,12,21,35,0,12,21,35,194,187,159,180,0,12,0,12,0,12,0,12,35,39,0,12,0,12,0,12
1500000US361031101012,"Block Group 2, Census Tract 1101.01, Suffolk County, New York",2279,161,2246,158,2136,156,0,12,0,12,82,51,0,12,0,12,28,30,0,12,28,30,33,32,33,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031586041,"Block Group 1, Census Tract 1586.04, Suffolk County, New York",1453,359,1300,330,1281,334,1,2,0,12,5,8,0,12,0,12,13,22,0,12,13,22,153,150,153,150,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031475011,"Block Group 1, Census Tract 1475.01, Suffolk County, New York",931,361,833,316,811,314,22,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,98,142,9,20,89,148,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031122143,"Block Group 3, Census Tract 1122.14, Suffolk County, New York",2366,352,2344,342,2066,343,10,18,0,12,240,211,0,12,0,12,28,31,28,31,0,12,22,36,22,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031347041,"Block Group 1, Census Tract 1347.04, Suffolk County, New York",1520,185,1425,181,1384,176,0,12,0,12,36,31,0,12,0,12,5,9,0,12,5,9,95,112,33,35,0,12,0,12,0,12,0,12,62,107,0,12,0,12,0,12
1500000US361031226022,"Block Group 2, Census Tract 1226.02, Suffolk County, New York",2073,318,1844,282,1649,254,37,52,0,12,141,96,0,12,0,12,17,28,0,12,17,28,229,130,166,114,0,12,0,12,35,53,0,12,0,12,28,41,0,12,28,41
1500000US361031905023,"Block Group 3, Census Tract 1905.02, Suffolk County, New York",631,125,582,107,558,98,9,14,0,12,3,4,0,12,0,12,12,18,0,12,12,18,49,36,33,24,0,12,0,12,0,12,0,12,0,12,16,26,0,12,16,26
1500000US361031582061,"Block Group 1, Census Tract 1582.06, Suffolk County, New York",1339,260,1266,230,1143,231,74,61,0,12,28,34,0,12,0,12,21,34,0,12,21,34,73,71,63,69,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12
1500000US361031352011,"Block Group 1, Census Tract 1352.01, Suffolk County, New York",2128,114,2086,107,1936,154,1,3,0,12,129,119,0,12,0,12,20,23,0,12,20,23,42,35,22,21,0,12,0,12,0,12,0,12,8,11,12,17,12,17,0,12
1500000US361031122101,"Block Group 1, Census Tract 1122.10, Suffolk County, New York",1379,393,1379,393,1090,432,124,194,0,12,165,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031904011,"Block Group 1, Census Tract 1904.01, Suffolk County, New York",1049,644,658,318,604,313,54,158,0,12,0,12,0,12,0,12,0,12,0,12,0,12,391,566,391,566,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031103004,"Block Group 4, Census Tract 1103, Suffolk County, New York",1242,320,1137,300,1074,286,63,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,105,145,105,145,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031226033,"Block Group 3, Census Tract 1226.03, Suffolk County, New York",880,225,809,220,660,221,19,31,0,12,117,67,0,12,0,12,13,22,0,12,13,22,71,59,60,47,0,12,0,12,0,12,0,12,0,12,11,18,0,12,11,18
1500000US361031580013,"Block Group 3, Census Tract 1580.01, Suffolk County, New York",945,174,908,175,846,175,0,12,0,12,7,11,0,12,0,12,55,53,0,12,55,53,37,40,27,37,0,12,0,12,0,12,0,12,10,14,0,12,0,12,0,12
1500000US361031582025,"Block Group 5, Census Tract 1582.02, Suffolk County, New York",1554,555,1163,489,1060,438,0,12,0,12,15,23,0,12,0,12,88,161,0,12,88,161,391,367,133,200,0,12,0,12,258,350,0,12,0,12,0,12,0,12,0,12
1500000US361031474022,"Block Group 2, Census Tract 1474.02, Suffolk County, New York",1163,302,1163,302,1144,301,0,12,0,12,6,9,0,12,0,12,13,23,0,12,13,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031113002,"Block Group 2, Census Tract 1113, Suffolk County, New York",1799,261,1769,264,1769,264,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,28,15,18,0,12,0,12,0,12,0,12,15,21,0,12,0,12,0,12
1500000US361031227051,"Block Group 1, Census Tract 1227.05, Suffolk County, New York",2165,301,1696,304,1223,248,258,254,0,12,132,71,0,12,0,12,83,65,0,12,83,65,469,260,166,126,0,12,0,12,0,12,0,12,293,236,10,16,1,9,9,14
1500000US361031230014,"Block Group 4, Census Tract 1230.01, Suffolk County, New York",1544,603,1100,289,912,241,176,172,0,12,0,12,0,12,0,12,12,19,0,12,12,19,444,542,94,79,0,12,0,12,0,12,0,12,350,562,0,12,0,12,0,12
